type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216591?seid=1845045. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216591	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216591?seid=1845045	MSB:Mamm:216591	107	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198851; collector number=107; original identifier=NBR-1476; secondary identifier=4211334C2E		http://arctos.database.museum/guid/MSB:Mamm:216591					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216597?seid=236207. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216597	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216597?seid=236207	MSB:Mamm:216597	99	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198857; collector number=99; original identifier=NBR-1482; secondary identifier=4211201B3B		http://arctos.database.museum/guid/MSB:Mamm:216597					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216600?seid=1037517. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216600	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216600?seid=1037517	MSB:Mamm:216600	165	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198885; collector number=165; original identifier=NBR-1510; secondary identifier=421132022B		http://arctos.database.museum/guid/MSB:Mamm:216600					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216601?seid=1085853. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216601	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216601?seid=1085853	MSB:Mamm:216601	219	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198886; collector number=219; original identifier=NBR-1511; secondary identifier=42110A750E		http://arctos.database.museum/guid/MSB:Mamm:216601					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216602?seid=1457845. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216602	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216602?seid=1457845	MSB:Mamm:216602	192	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198887; collector number=192; original identifier=NBR-1512; secondary identifier=4211195512		http://arctos.database.museum/guid/MSB:Mamm:216602					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216604?seid=799309. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216604	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216604?seid=799309	MSB:Mamm:216604	273	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198889; collector number=273; original identifier=NBR-1514; secondary identifier=4211200B45		http://arctos.database.museum/guid/MSB:Mamm:216604					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216607?seid=1314614. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216607	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216607?seid=1314614	MSB:Mamm:216607	280	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198850; collector number=280; original identifier=NBR-1475; secondary identifier=42112D4A50		http://arctos.database.museum/guid/MSB:Mamm:216607					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216609?seid=1335950. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216609	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216609?seid=1335950	MSB:Mamm:216609	133	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198859; collector number=133; original identifier=NBR-1484; secondary identifier=4211235559		http://arctos.database.museum/guid/MSB:Mamm:216609					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216628?seid=1278709. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216628	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216628?seid=1278709	MSB:Mamm:216628	45	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198833; collector number=45; original identifier=NBR-1457; secondary identifier=81ARV6701		http://arctos.database.museum/guid/MSB:Mamm:216628					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216630?seid=443126. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216630	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216630?seid=443126	MSB:Mamm:216630	190	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198835; collector number=190; original identifier=NBR-1459; secondary identifier=420F7A7B7B		http://arctos.database.museum/guid/MSB:Mamm:216630					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216632?seid=1185764. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216632	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216632?seid=1185764	MSB:Mamm:216632	12	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198837; collector number=12; original identifier=NBR-1461; secondary identifier=42111CU951		http://arctos.database.museum/guid/MSB:Mamm:216632					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216633?seid=1064379. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216633	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:216633?seid=1064379	MSB:Mamm:216633	95	Collector(s): James Derr	1	male				managed		blood (dry)						NK=198838; collector number=95; original identifier=NBR-1462; secondary identifier=4211093427		http://arctos.database.museum/guid/MSB:Mamm:216633					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216638?seid=350538. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216638	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216638?seid=350538	MSB:Mamm:216638	152	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198640; collector number=152; original identifier=NBR-1262; secondary identifier=4211127622		http://arctos.database.museum/guid/MSB:Mamm:216638					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2019-09-18 05:58:18.0	http://arctosdb.org/home/data/		http://vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:216641?seid=500241. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	http://arctos.database.museum/guid/MSB:Mamm:216641	MSB	14		MSB	Mammal specimens		PreservedSpecimen			sex=female	http://arctos.database.museum/guid/MSB:Mamm:216641?seid=500241	MSB:Mamm:216641	223	Collector(s): James Derr	1	female				managed		blood (dry)						NK=198795; collector number=223; original identifier=NBR-1418; secondary identifier=42110A5323		http://arctos.database.museum/guid/MSB:Mamm:216641					<i>Bos bison</i> (accepted ID) identified by unknown on 1999-10-01; method: legacy					1999-10-01		274	274	1999	10	01	10/1/1999								North America, United States, Montana, National Bison Range	North America				United States		Montana			No specific locality recorded.	National Bison Range									Jason L. Malaney		47.32893	-114.22375	World Geodetic System 1984	5175		47.32893/-114.22375			decimal degrees				Jason L. Malaney	2010-05-18	BioGeoMancer	BioGeomancer Workbench	unverified																					A		unknown	1999-10-01		legacy				Bos bison					Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos		bison		species				ICZN									female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2019-07-07	2019-09-22	no migrator	0	1	1	0	0	specimen	0
